,id,uri,brand,color,country,width,height
3278,0ef2dce4a2bfe433fe0e86c0f5c33aaa,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ba/ba14e030.jpg,Rivet,Black,US,2560,2560
3279,02ca9922c8c5fcb5aa4f884860e49a21,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2d/2dbd819b.jpg,Stone & Beam,Silver,SG,2560,2560
3280,fcc82907aaa8c06eb994a60822e6c27a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/92/9297edbd.jpg,Rivet,Brown,US,2560,2560
3281,638024207448282b73ee9485b27926f8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2a/2ab904d0.jpg,Stone & Beam,Aqua,US,2560,2560
3282,cbf2cacd34fc3fa80b3481495e851323,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/79/794bdebd.jpg,Acteo,Grey,IN,1500,1500
3283,b42a611b2db85fc64e77ae130aa06380,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8e/8e6a6157.jpg,Rivet,Coral,US,2560,2560
3284,67a0d3b88ce9d2bce526420463bc694e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/90/90523f47.jpg,find.,Black,CA,1500,660
3285,21dd27210852f7ee879dd3d894a02671,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6c/6c86c078.jpg,find.,Black,CA,1500,1399
3286,bf9dd3c254e9aea1cfc95e415f7c25d0,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c7/c7ab8e71.jpg,find.,Black,CA,1969,2560
3287,7ad6196387ba1e066c8e6cf9b8bcc733,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/77/773e96fe.jpg,Flavia,Black,IN,2481,838
3288,f4195ee450bbaca49356e46797d6a924,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6d/6d23f722.jpg,Stone & Beam,Aqua,US,2560,2560
3289,3e009693a385f73517c19eef6eb023b0,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/89/897cd170.jpg,find.,Black,AU,1969,2560
3290,8153630f7e771f550366face2b440c07,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/49/495f0bec.jpg,Sixth & Love,Black,CA,1289,1180
3291,fabab86dd48332e0f782b4db4a1f760d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1e/1e99807d.jpg,find.,Blue,AU,1969,2560
3292,fe700198c96dabb873daa74670f3890b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a6/a635e014.jpg,CARE OF by PUMA,White,US,1970,2560
3293,77e892a4a2612d68c76c04655afdb0f4,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/83/83afcef8.jpg,Ravenna Home,Beige,US,2560,2560
3294,5e2cee2bdde31669eec528ab5200b3d8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a9/a91e1c3d.jpg,Stone & Beam,Black,GB,2560,2560
3295,a7e35f17724934a27ec2713432ddf7d5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6d/6dc794d3.jpg,Klepe,Grey,IN,2000,2000
3296,973839fa6b9a5cbcecaf4d38bf5eba4e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/dd/dd66b997.jpg,find.,Brown,CA,1969,2560
3297,cc1b80e68c4465a63b2acbd431653e99,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0a/0a2a6284.jpg,Stone & Beam,Linen,US,2560,2560
3298,e0e4e6e6c86ede4e3769b9765bf42023,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/68/68a4bb81.jpg,Stone & Beam,Grey,US,764,1596
3299,40462842354fb11401b1469464e38665,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a1/a19bff1f.jpg,Bourge,Black,IN,2000,2000
3300,a3d9f7504244e1b5fe95c5539e5bd821,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/30/30bceb3b.jpg,Flavia,Brown,IN,2560,1502
3301,3b4cb994518bdd1060a43490a657a348,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/47/4733dcde.jpg,Flavia,Black,IN,2560,1397
3302,070141b7099f499f0dae351790d53761,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d2/d28a449f.jpg,CARE OF by PUMA,Black,US,1969,2560
3303,ff816f62f655e960561c8bab2d892882,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/7a/7a3bc53f.jpg,Ravenna Home,Gray,US,2560,2560
3304,b4ddfb0941e3aa2bd8e30382de05d0f8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/30/30555cb8.jpg,Centrino,Olive,IN,2000,2000
3305,479a594540c387ffd3f7cf619d36513b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1d/1d6d859e.jpg,Rivet,Brown,US,2560,1526
3306,6d3b7ce0fd6c4912a5a0e26a63a3217b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2a/2ad99db7.jpg,Rivet,Gold,US,2560,1630
3307,35267de1998e2060db167f219c32d5c4,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ba/ba12684b.jpg,Presto!,Black,IN,2000,2000
3308,c8ba7ef7a3ac6bc815235f3286621d64,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/1a/1a52b9ad.jpg,Rivet,Linen,US,2560,2560
3309,5a51eba278b102a79e4145e9314ccc5f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/83/83eebcb8.jpg,The Drop,Black,SG,2036,1280
3310,20631dbf9365c735bd70e4884deec2b9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/17/17b4e08b.jpg,Rivet,Navy,US,2560,2560
3311,05334b6f2c8761a898210e3b35a84f81,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/07/0771a238.jpg,UMI,White,GB,2500,2500
3312,c6ec25455caa4bf62601efb536f24a1f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8a/8aa0e28d.jpg,Stone & Beam,Linen,US,2560,2560
3313,0997073078521b2f1e779fbbb8984d0d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/30/30a853cd.jpg,Rivet,Red,US,2560,2560
3314,0685982c1fb712df9655879c27db2609,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/80/8024829c.jpg,206 Collective,Khaki,AE,2560,1306
3315,a6b57cfb2b83624d8cd7ca976c61e3d3,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4f/4f81ad6e.jpg,Stone & Beam,Black,US,2560,2560
3316,9d301f2a21b92901cc13677cddc443ed,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/43/43b7fbaf.jpg,Franklin Tailored,Teal,CA,1474,514
3317,0365a933cd84947090fa68e5cfa98541,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b1/b12e766f.jpg,UMI,Beige,GB,1500,1500
3318,726fa0518d31043c73a1c45b86c56d1e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/14/14052192.jpg,,Gold,DE,2000,2000
3319,e08603afea96cf5a567e3fe9ee6ecff3,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ec/ec94ba78.jpg,Movian,White,GB,2160,2160
3320,0ec2e8defbb3bf45f6a309e32631124a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/90/90c4a593.jpg,28 Palms,Tan,GB,2560,1205
3321,c118da903988d886b45ab961e1d897d9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/50/504e68ed.jpg,Rivet,Silver,US,2560,2560
3322,d8ca344755d10f768636294719bf194d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/77/778a2e6f.jpg,Rivet,White,US,2560,2560
3323,01688d5017e89a9e23f9eafa7a647383,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c5/c5abba57.jpg,Rivet,Pink,US,1500,1500
3324,58660bdbaab0fe4dfe898d1245694859,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c3/c34c971a.jpg,Rivet,Black,US,2560,2560
3325,84a7d547ba5b791c4a041082c3df43fe,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/14/1435d740.jpg,Stanton,Brown,IN,2000,2000
3326,46f05aed5f50a3a65cc0ae31346af8b2,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/10/10e10aa5.jpg,Stone & Beam,Gray,US,2560,2560
3327,93546ce7bfcede1498d5805aa1f56793,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/50/50741396.jpg,Rivet,White,SA,2560,2560
3328,a934bbe4439d97a162cbe96bf8663957,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/5c/5c9d7d6e.jpg,find.,Black,GB,1969,2560
3329,9b7e6df4b83c28b5d7fd505a3557a409,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ef/efd88b7b.jpg,Rivet,Black,US,2560,2560
3330,6f7b36d8ffbd52e323f09abf2633238a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d7/d7686aba.jpg,Movian,Grey,GB,2560,1920
3331,35d893702405c82b4ebd3d94a75d000c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/52/52c7358c.jpg,Ravenna Home,Black,US,1000,1000
3332,8baaafb2b1663f784e98e4a396996024,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f3/f3bf361c.jpg,Thirty Five Kent,Grey,CA,1306,2024
3333,4fd728c725d8baa05d72bc69fabedeb8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/22/22161c90.jpg,find.,Black,SA,1992,2560
3334,219f7ea6d801c89beb6c5a06c1438962,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b7/b757facf.jpg,Belini,Grey,IN,2000,2000
3335,673e92d6c2dda3608b6a7901442cf026,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4b/4bac18b3.jpg,find.,Black,CA,1522,475
3336,9babf49c4522f39cea062afafea4e0e9,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/83/83f19766.jpg,Rivet,Aquamarine,US,2560,2560
3337,15a5df06c3094bf542be100ba22c9ff3,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/57/57321312.jpg,Rivet,White,US,2560,2560
3338,a31196fd64561307edc4db9742a46b12,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/50/500e89ec.jpg,Rivet,Aqua,US,2560,2560
3339,a8fee69d6666713d83bc5db6236a3f69,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/53/53218055.jpg,Stone & Beam,Brown,US,2000,1500
3340,89ec0b5aa2207a613abb5992e6dc19e5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4e/4e521361.jpg,Ravenna Home,Yellow,US,2560,1674
3341,ef0a40990bea027c335b7fd34bb5e7dc,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/06/0612154e.jpg,Rivet,Green,US,1010,1010
3342,bd7793f4fc40b2e2385a4b749bc56b22,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c3/c31c03e5.jpg,LandTrek,Navy,CA,1080,1080
3343,6abcb96ffb9037b2a6c1c0db07981868,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/3d/3d0819aa.jpg,Nia & Nicole,Beige,IN,2000,2000
3344,4abf9ade72470851ed2822e1227602b6,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a2/a2847270.jpg,Rivet,Blue,US,2560,2560
3345,0618245e1579382e7992dcc48ad30187,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/00/00020b5a.jpg,find.,White,AU,1969,2560
3346,57d15d84b2112fe8fd5c92b1a5fb4126,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/de/de7b1ef1.jpg,Stone & Beam,Grey,US,2560,1484
3347,5850fc18aeadbee3ce2ea3b75e8fba39,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/27/271a79da.jpg,Stone & Beam,Beige,US,2560,2560
3348,9a3f0e6742bee12435ef867ac2f7bb78,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f6/f6aeb410.jpg,UMI,Black,GB,1500,1500
3349,1abe5425ff92562279a524d681ee7145,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b2/b21ccfb9.jpg,Flavia,Pink,IN,2000,2000
3350,1dd30a470099587f42c82be3b772912e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d1/d1231d2c.jpg,Rivet,Green,US,2560,2560
3351,2c1586a1a30f426a25d26ab21f364e82,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/17/170fd2c3.jpg,Stone & Beam,Navy,CA,2560,2560
3352,0aa60c51f61f4dba3ae2e9fc1851c977,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f0/f0f8c3d7.jpg,The Fix,Black,CA,2488,2560
3353,a1d00b4527f0a9dd6b64d8ce535eb6eb,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8d/8d1ae19d.jpg,Starter,Black,US,2560,1107
3354,f0e8b4cff913c3e6979cfeeea6c18601,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e7/e7f58304.jpg,Nubeno,Black,IN,2560,1137
3355,53231d57bbaddaa436a311390385bd11,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/41/4146cc21.jpg,Klepe,White,IN,2000,2000
3356,2aae0b24069e6c6e474686bebbb7ca05,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/59/594a52d9.jpg,find.,Orange,AE,1526,891
3357,c7011522a5182ceb88df0aef7092554e,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/49/49cdc7f0.jpg,Rivet,Grey,US,2560,2560
3358,fb0e14b2368df864f73df31a06d9d582,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/87/87e930f1.jpg,Stone & Beam,Black,US,2560,2560
3359,4a23724a807f9cf5f5ccfd76d9a4bf09,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/53/5386db10.jpg,LEONE,Black,IN,1789,1133
3360,910aace619653c361d3d841c454337f0,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/71/7192adf4.jpg,Stanton,Black,IN,2000,2000
3361,3e46d2792d051aa68a1e8b723a230529,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/0a/0aa97c42.jpg,Nia & Nicole,Brown,IN,2000,2000
3362,db891d3539e572c61d0ddf8786fe2c42,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/83/83da1a56.jpg,Flavia,Pink,IN,2000,2000
3363,9b36dce1ea551c0eaccf93cd83fe7eef,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d6/d6a70bc2.jpg,Stone & Beam,Navy,US,2560,2560
3364,00b35f758b7de937ded626fef0667142,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/db/db4ad3bd.jpg,Ravenna Home,Grey,US,2560,2560
3365,f008aa5fe81a199534a2b3a0fca496e2,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/62/62628e77.jpg,Rivet,Beige,US,2560,2560
3366,9f83de9c294edae6d87c36983423a7ca,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c9/c94117e7.jpg,find.,Black,CA,1969,2560
3367,da8536d2a87b6b1d68f7e0dc09746adf,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/bc/bcce165c.jpg,Nia & Nicole,Beige,IN,2000,2000
3368,bc3f87f77c0091cccbfa0cc92710890f,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f6/f61d0917.jpg,find.,Purple,AU,1522,694
3369,521bbddab5862a8f19b972b2ac5d7d22,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/45/45b43fa6.jpg,Stone & Beam,Blue,US,2560,2560
3370,6e080ee930dda108719243fe70dbffd1,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4d/4d32df08.jpg,Rivet,Blue,US,2560,1441
3371,b7afa6b8c6e2c9f1212aed46890a331d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/70/70e729de.jpg,Ravenna Home,Teal,US,2560,1262
3372,7d329e581aede0eb63cd296dc28b8862,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/87/87c11ce5.jpg,UMI,Black,GB,2560,2523
3373,126f4de296da099b84ce6f75bfe84573,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/9c/9c3b9ce4.jpg,Rivet,Black,US,2560,2560
3374,7d8616123ff7762bf3d4e23d0fc45c3c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/24/241543e5.jpg,find.,Black,CA,1500,1201
3375,5c4b5d1dd1e51c1eb6be9c4896860e50,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d6/d6a5296d.jpg,Rivet,Silver,US,2560,2560
3376,d527f0a9188edbac1ce972d8dd0fd84b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ac/ac29642f.jpg,Rivet,Black,CA,2560,2560
3377,40f5b9f7df50532a3283f53b20abbef4,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/a4/a48b2991.jpg,Teen Mix By Catwalk,Gold,IN,2500,2500
3378,822031b6b6ebcffb3a210a76b0c00d3c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/9b/9bd45e82.jpg,Solefit,Black,US,2000,2000
3379,d7529d3e37647ebcd899d141c0bb0865,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ac/ac54c1fa.jpg,Flavia,Pink,IN,2560,1727
3380,7505e2c662dbd1dcff75e5c3b728c89a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2f/2f51e8cf.jpg,,White,DE,1765,2560
3381,d1081dc301e9d847f87770942f5d1a85,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/5f/5fde6625.jpg,Flavia,Black,IN,2000,2000
3382,27537a7c70343734a1d8af947580aa03,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c5/c57a52ed.jpg,The Fix,White,US,2508,1371
3383,a185bc7efb1dc75d558828894990b85b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/02/02dc327f.jpg,Centrino,Brown,IN,2000,2000
3384,9a77b33672fc79ef293735a0a058353c,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c4/c4c4fd28.jpg,Rivet,Black,US,2560,2560
3385,53cea20359e5e0f7b4dd94d8f84a1cc7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/6e/6e1b4ecf.jpg,find.,Black,CA,1969,2560
3386,7b2c55b76f1ea5e1a7e87ebdbb977e87,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c9/c962fa0b.jpg,Stone & Beam,Blue,US,2560,2560
3387,2e2534ebc214f72ffd712fea72598297,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/42/42dee76b.jpg,Flavia,Blue,IN,2384,846
3388,96c45dfb20c8eb110d85871fd839895b,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/50/50b9506c.jpg,Red Wagon,Grey,US,1500,1096
3389,2272cb1371ad5c5ef9f7e22a8643a9c3,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4d/4d2c56c4.jpg,Franklin Tailored,Yellow,CA,1423,506
3390,05025f595469144eabfa632207ca925a,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8f/8f83d6a8.jpg,Flavia,Black,IN,2283,1152
3391,eafe36ddf6a44065661933ac0df3cd51,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/8a/8abe5c9d.jpg,Rivet,Brown,US,2560,2560
3392,0da43c65a267275941275024b991baae,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b4/b46079d1.jpg,Fusefit,Grey,IN,2000,2000
3393,d07ce7f001147766ca3b0c3913818277,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/06/0673812b.jpg,,White,DE,2437,2437
3394,873282dd2c3ad7f0bb2a939da2728e56,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/58/587458c8.jpg,find.,Black,CA,1522,707
3395,389bede95dc2074b0bc546e5eca05839,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/ef/ef2ff632.jpg,Ravenna Home,Beige,US,1010,1010
3396,5674aa8e7d3e3b0bb8c89a69125f3651,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/bb/bb75ced6.jpg,Flavia,Tan,IN,2560,1251
3397,686e8c719d85f327b213d980667a5942,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4d/4d0c8e52.jpg,Movian,White,GB,2560,1707
3398,0ca2c1a4752530806f535a75050eb246,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/86/863b1996.jpg,Stone & Beam,Gray,US,2560,2560
3399,44ef6bc3ab12ab60381cdebfb7f175c8,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/5b/5b2cfecf.jpg,Red Wagon,Silver,CA,1969,2560
3400,f623021de928e495e72fd6274dec66d5,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/d2/d235c1e2.jpg,Rivet,Black,US,2560,2560
3401,229c004510ce9cb6bc98127e38203cdd,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/3a/3aac0503.jpg,Stone & Beam,Grey,US,2560,2560
3402,68c16fd78c63bb183c745b965ee43be3,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/84/842dbf9d.jpg,206 Collective,Black,AU,2350,754
3403,e4c8aaaa66e4502db71583817d6d56c7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/12/12feb3bb.jpg,,White,DE,2560,2560
3404,ff1deccfc5a8103f1a80d9a3cedeed71,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/82/82905dcd.jpg,Ravenna Home,Indigo,CA,2560,2560
3405,670e03a0d18e463d8e9c53faff30b9f7,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/c4/c44c85f6.jpg,Rivet,Silver,US,2560,2560
3406,4124c86faf40f62ecd35b41675920582,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/e8/e8b22b4e.jpg,Solimo,Green,US,2560,2560
3407,06af251bd905725a1a7ea4ee09a78352,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/aa/aa0d583e.jpg,Stone & Beam,Ivory,US,2560,1424
3408,9a75f4cf211fe0740ffd2fa613c04bbf,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/79/793983a5.jpg,UMI,Blue,GB,1000,1000
3409,f421637ad0202385785d06629d8d6c87,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/05/05604e84.jpg,find.,Brown,GB,1951,2560
3410,57cfe30ceae2b15a0cdc6421bb615c48,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/2b/2bd875ea.jpg,Ravenna Home,White,US,2560,2002
3411,cff22845b756dde2e7c48ecece5527d0,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/4c/4cf58b22.jpg,The Fix,Black,US,1764,677
3412,6dafde7c75503cf0cfe9ed79ece31a01,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b4/b4dad917.jpg,Stone & Beam,Black,US,2560,2560
3413,62bd3c98c55c99518d527444b3dc429d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/69/69cddf12.jpg,Brooklyn Bedding,White,US,2560,1707
3414,0f9244474521f74b13fd0070554353f1,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/b1/b1a9d478.jpg,,Black,DE,2560,2560
3415,4c39659f9b36e6b3db2d938346e89909,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/12/12c0eeba.jpg,Stone & Beam,Indigo,US,2560,2560
3416,cbe95086844e41e1f82938df8828b278,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/cd/cd29291e.jpg,Stone & Beam,Teal,US,2560,2560
3417,ed5128e6f86cd72090c289fb184a20bc,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/f6/f6bc4464.jpg,ROSSINI,Beige,GB,2560,1596
3418,fc5e984547af867953f9011e39650a53,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/9e/9efa1cef.jpg,Rivet,Black,US,1586,2560
3419,e6ac7147035bf56c835c3fc7b536081d,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/54/547d5f90.jpg,Heaye,Red,CA,1200,1200
3420,17576b0cd051e26430a6ce0fd3e63b92,https://amazon-berkley-objects-dataset-docarray.s3.us-east-1.amazonaws.com/images/small/87/87c11ce5.jpg,UMI,Silver,GB,2560,2523
